frequency,wind_speed,distance,wind_direction,flow_resistivity,Nord2000 (delhom),Acventum (delhom),BE2 (Iso9613),Iso9613 (windPro),Nord2000 (windPro)
160,5,1500,0,2000,-9.1,0.532,-5.607,-0.028,5.942
200,5,1500,0,2000,-8.8,-0.348,-5.987,-1.468,4.742
250,5,1500,0,2000,-8.5,-1.188,-6.327,-1.468,1.442
315,5,1500,0,2000,-8.4,-1.998,-6.847,-1.468,-0.258
400,5,1500,0,2000,-8.2,-2.788,-7.35,-2.028,1.342
500,5,1500,0,2000,-8.2,-3.518,-7.826,-2.028,2.342
630,5,1500,0,2000,-8.1,-4.308,-8.358,-2.028,1.442
800,5,1500,0,2000,-8.3,-5.258,-9.035,-4.038,0.442
1000,5,1500,0,2000,-9.3,-6.378,-10.058,-4.038,-0.758
1250,5,1500,0,2000,-10.8,-7.908,-11.45,-4.038,-2.558
1600,5,1500,0,2000,-13.2,-10.348,-13.639,-12.158,-5.258
2000,5,1500,0,2000,-18.3,-13.698,-17.159,-12.158,-9.258
2500,5,1500,0,2000,-26,-18.718,-22.729,-12.158,-15.458
3150,5,1500,0,2000,-38.1,-26.718,-31.557,-43.418,-24.758
4000,5,1500,0,2000,-57.4,-39.658,-45.529,-43.418,-38.458
5000,5,1500,0,2000,-89.2,-58.418,-69.407,-43.418,-57.858
6300,5,1500,0,2000,-134.5,-88.208,-102.937,-160.698,-83.558
8000,5,1500,0,2000,-204.4,-135.568,-105.648,-160.698,-113.258
10000,5,1500,0,2000,-310.4,-201.748,-105.667,-160.698,-138.058
50,5,1500,90,2000,-8.3,5.332,-5.327,2.822,5.242
63,5,1500,90,2000,-8.8,4.722,-5.361,2.822,5.142
80,5,1500,90,2000,-8.3,4.032,-5.452,2.822,4.842
100,5,1500,90,2000,-8.7,2.452,-5.513,-0.028,5.642
125,5,1500,90,2000,-9.3,1.742,-5.758,-0.028,5.942
160,5,1500,90,2000,-9.1,0.962,-6.107,-0.028,5.942
200,5,1500,90,2000,-8.8,0.302,-6.387,-1.468,5.242
250,5,1500,90,2000,-8.5,-0.288,-6.827,-1.468,4.342
315,5,1500,90,2000,-8.3,-0.808,-7.247,-1.468,3.142
400,5,1500,90,2000,-8.2,-1.258,-7.75,-2.028,1.942
500,5,1500,90,2000,-8.1,-1.648,-8.326,-2.028,0.942
630,5,1500,90,2000,-8.1,-2.048,-8.858,-2.028,0.442
800,5,1500,90,2000,-8.3,-2.498,-9.535,-4.038,-0.358
1000,5,1500,90,2000,-9.2,-2.978,-10.558,-4.038,-0.958
1250,5,1500,90,2000,-10.8,-3.588,-11.95,-4.038,-2.558
1600,5,1500,90,2000,-13.2,-4.448,-14.139,-12.158,-5.258
2000,5,1500,90,2000,-18.3,-5.558,-17.659,-12.158,-9.258
2500,5,1500,90,2000,-26,-7.128,-23.229,-12.158,-15.458
3150,5,1500,90,2000,-38,-9.528,-32.057,-43.418,-24.758
4000,5,1500,90,2000,-57.4,-13.318,-45.929,-43.418,-38.458
5000,5,1500,90,2000,-89.2,-18.718,-69.907,-43.418,-57.858
6300,5,1500,90,2000,-134.5,-27.198,-103.137,-160.698,-83.558
8000,5,1500,90,2000,-204.4,-40.598,-105.648,-160.698,-113.258
10000,5,1500,90,2000,-310.4,-59.238,-105.667,-160.698,-138.058
50,5,1500,180,2000,-8.3,12.362,-8.027,2.822,0.442
63,5,1500,180,2000,-9.2,11.452,-8.061,2.822,2.442
80,5,1500,180,2000,-8.5,10.232,-8.152,2.822,3.942
100,5,1500,180,2000,-8.7,7.992,-8.313,-0.028,4.142
125,5,1500,180,2000,-9.3,6.242,-8.458,-0.028,3.842
160,5,1500,180,2000,-8.8,3.912,-8.807,-0.028,2.042
200,5,1500,180,2000,-8.5,1.402,-9.187,-1.468,4.042
250,5,1500,180,2000,-8.3,-1.408,-9.527,-1.468,3.042
315,5,1500,180,2000,-8.1,-4.438,-10.047,-1.468,3.342
400,5,1500,180,2000,-7.8,-7.778,-10.45,-2.028,2.342
500,5,1500,180,2000,-7.8,-11.058,-11.026,-2.028,0.442
630,5,1500,180,2000,-7.8,-14.788,-11.558,-2.028,-1.758
800,5,1500,180,2000,-8.1,-19.538,-12.235,-4.038,-4.058
1000,5,1500,180,2000,-9,-25.418,-13.258,-4.038,-6.558
1250,5,1500,180,2000,-10.6,-33.948,-14.65,-4.038,-9.558
1600,5,1500,180,2000,-13.1,-48.288,-16.839,-12.158,-13.258
2000,5,1500,180,2000,-18.3,-68.498,-20.359,-12.158,-18.258
2500,5,1500,180,2000,-26,-99.598,-25.929,-12.158,-25.158
3150,5,1500,180,2000,-38,-149.888,-34.757,-43.418,-35.058
4000,5,1500,180,2000,-57.4,-231.928,-48.629,-43.418,-49.358
5000,5,1500,180,2000,-89.2,-351.548,-72.607,-43.418,-69.258
6300,5,1500,180,2000,-134.4,-542.128,-104.137,-160.698,-95.258
8000,5,1500,180,2000,-204.3,-845.858,-105.648,-160.698,-125.058
10000,5,1500,180,2000,-310.4,-1270.898,-105.667,-160.698,-150.058
50,7,1500,0,2000,-9.1,5.382,-4.827,2.822,7.542
63,7,1500,0,2000,-10.7,4.742,-4.861,2.822,7.542
80,7,1500,0,2000,-9.5,3.982,-4.952,2.822,7.342
100,7,1500,0,2000,-9.2,2.322,-5.113,-0.028,7.042
125,7,1500,0,2000,-8.6,1.502,-5.258,-0.028,6.542
160,7,1500,0,2000,-7.8,0.532,-5.607,-0.028,5.842
200,7,1500,0,2000,-7.6,-0.348,-5.987,-1.468,4.042
250,7,1500,0,2000,-7.2,-1.188,-6.327,-1.468,-0.958
315,7,1500,0,2000,-6.9,-1.998,-6.847,-1.468,1.142
400,7,1500,0,2000,-6.7,-2.788,-7.35,-2.028,3.142
500,7,1500,0,2000,-6.8,-3.518,-7.826,-2.028,3.042
630,7,1500,0,2000,-6.9,-4.308,-8.358,-2.028,1.342
800,7,1500,0,2000,-7.3,-5.258,-9.035,-4.038,0.442
1000,7,1500,0,2000,-8.3,-6.378,-10.058,-4.038,-0.758
1250,7,1500,0,2000,-9.9,-7.908,-11.45,-4.038,-2.558
1600,7,1500,0,2000,-12.5,-10.348,-13.639,-12.158,-5.258
2000,7,1500,0,2000,-17.6,-13.698,-17.159,-12.158,-9.258
2500,7,1500,0,2000,-25,-18.718,-22.729,-12.158,-15.458
3150,7,1500,0,2000,-36.7,-26.718,-31.557,-43.418,-24.758
4000,7,1500,0,2000,-55.7,-39.658,-45.529,-43.418,-38.458
5000,7,1500,0,2000,-86.6,-58.418,-69.407,-43.418,-57.858
6300,7,1500,0,2000,-130.8,-88.208,-102.937,-160.698,-83.558
8000,7,1500,0,2000,-199.5,-135.568,-105.648,-160.698,-113.258
10000,7,1500,0,2000,-304.4,-201.748,-105.667,-160.698,-138.058
50,7,1500,90,2000,-9.1,5.342,-5.327,2.822,5.242
63,7,1500,90,2000,-10.8,4.732,-5.361,2.822,5.142
80,7,1500,90,2000,-9.6,4.042,-5.452,2.822,4.742
100,7,1500,90,2000,-9.2,2.462,-5.513,-0.028,5.642
125,7,1500,90,2000,-8.5,1.772,-5.758,-0.028,5.942
160,7,1500,90,2000,-7.8,1.002,-6.107,-0.028,5.842
200,7,1500,90,2000,-7.5,0.352,-6.387,-1.468,5.242
250,7,1500,90,2000,-7.1,-0.218,-6.827,-1.468,4.342
315,7,1500,90,2000,-6.9,-0.708,-7.247,-1.468,3.142
400,7,1500,90,2000,-6.7,-1.138,-7.75,-2.028,1.942
500,7,1500,90,2000,-6.7,-1.508,-8.326,-2.028,0.942
630,7,1500,90,2000,-6.9,-1.878,-8.858,-2.028,0.442
800,7,1500,90,2000,-7.2,-2.298,-9.535,-4.038,-0.458
1000,7,1500,90,2000,-8.3,-2.738,-10.558,-4.038,-0.958
1250,7,1500,90,2000,-9.9,-3.278,-11.95,-4.038,-2.558
1600,7,1500,90,2000,-12.4,-4.028,-14.139,-12.158,-5.258
2000,7,1500,90,2000,-17.6,-4.988,-17.659,-12.158,-9.258
2500,7,1500,90,2000,-25,-6.308,-23.229,-12.158,-15.458
3150,7,1500,90,2000,-36.7,-8.318,-32.057,-43.418,-24.758
4000,7,1500,90,2000,-55.6,-11.468,-45.929,-43.418,-38.458
5000,7,1500,90,2000,-86.6,-15.928,-69.907,-43.418,-57.858
6300,7,1500,90,2000,-130.8,-22.928,-103.137,-160.698,-83.558
8000,7,1500,90,2000,-199.5,-33.948,-105.648,-160.698,-113.258
10000,7,1500,90,2000,-304.3,-49.258,-105.667,-160.698,-138.058
50,7,1500,180,2000,-9.7,12.262,-8.027,2.822,3.242
63,7,1500,180,2000,-12.2,11.312,-8.061,2.822,2.542
80,7,1500,180,2000,-10.6,10.022,-8.152,2.822,-5.358
100,7,1500,180,2000,-9.2,7.672,-8.313,-0.028,1.642
125,7,1500,180,2000,-8.1,5.762,-8.458,-0.028,3.342
160,7,1500,180,2000,-7.3,3.192,-8.807,-0.028,3.342
200,7,1500,180,2000,-6.9,0.392,-9.187,-1.468,2.042
250,7,1500,180,2000,-6.6,-2.768,-9.527,-1.468,-1.458
315,7,1500,180,2000,-6.3,-6.188,-10.047,-1.468,0.542
400,7,1500,180,2000,-6.2,-9.968,-10.45,-2.028,-1.758
500,7,1500,180,2000,-6.3,-13.688,-11.026,-2.028,-2.858
630,7,1500,180,2000,-6.5,-17.938,-11.558,-2.028,-5.458
800,7,1500,180,2000,-6.9,-23.348,-12.235,-4.038,-8.058
1000,7,1500,180,2000,-7.9,-30.078,-13.258,-4.038,-10.758
1250,7,1500,180,2000,-9.6,-39.828,-14.65,-4.038,-13.758
1600,7,1500,180,2000,-12.2,-56.248,-16.839,-12.158,-17.258
2000,7,1500,180,2000,-17.3,-79.418,-20.359,-12.158,-21.958
2500,7,1500,180,2000,-24.8,-115.098,-25.929,-12.158,-28.358
3150,7,1500,180,2000,-36.5,-172.798,-34.757,-43.418,-37.758
4000,7,1500,180,2000,-55.4,-266.948,-48.629,-43.418,-51.458
5000,7,1500,180,2000,-86.3,-404.248,-72.607,-43.418,-70.558
6300,7,1500,180,2000,-130.6,-623.028,-104.137,-160.698,-95.758
8000,7,1500,180,2000,-199.3,-971.708,-105.648,-160.698,-125.658
10000,7,1500,180,2000,-304.1,-1459.658,-105.667,-160.698,-150.758
50,9,1500,0,2000,-11,2.92,2.772,2.82,5.44
63,9,1500,0,2000,-12.3,2.88,2.638,2.82,5.24
80,9,1500,0,2000,-11.5,2.79,2.547,2.82,4.94
100,9,1500,0,2000,-9.6,1.78,0.085,-0.04,4.54
125,9,1500,0,2000,-8.2,1.62,-0.159,-0.04,3.94
160,9,1500,0,2000,-6.8,1.36,-0.508,-0.04,1.74
200,9,1500,0,2000,-6.3,1.06,-1.188,-1.48,-3.86
250,9,1500,0,2000,-5.8,0.7,-1.629,-1.48,-3.86
315,9,1500,0,2000,-5.5,0.3,-2.148,-1.48,-0.56
400,9,1500,0,2000,-5.3,-0.17,-1.651,-2.04,1.04
500,9,1500,0,2000,-5.5,-0.64,-2.227,-2.04,0.24
630,9,1500,0,2000,-5.8,-1.18,-2.859,-2.04,-1.36
800,9,1500,0,2000,-6.2,-1.88,-3.136,-4.05,-2.16
1000,9,1500,0,2000,-7.3,-2.75,-4.26,-4.05,-3.36
1250,9,1500,0,2000,-9,-4.04,-5.951,-4.05,-5.06
1600,9,1500,0,2000,-11.5,-6.22,-8.54,-12.18,-7.76
2000,9,1500,0,2000,-16.6,-9.32,-12.56,-12.18,-11.76
2500,9,1500,0,2000,-23.8,-14.11,-18.831,-12.18,-17.96
3150,9,1500,0,2000,-35.2,-21.87,-28.759,-43.46,-27.26
4000,9,1500,0,2000,-53.7,-34.56,-44.23,-43.46,-40.96
5000,9,1500,0,2000,-83.9,-53.08,-68.608,-43.46,-60.56
6300,9,1500,0,2000,-127.3,-82.6,-102.839,-160.85,-86.26
8000,9,1500,0,2000,-195,-129.67,-105.649,-160.85,-115.76
10000,9,1500,0,2000,-298.8,-195.57,-105.668,-160.85,-140.06
50,9,1500,90,2000,-11,2.88,2.272,2.82,5.44
63,9,1500,90,2000,-12.2,2.87,2.138,2.82,5.24
80,9,1500,90,2000,-11.6,2.85,2.047,2.82,4.94
100,9,1500,90,2000,-9.7,1.93,-0.415,-0.04,4.54
125,9,1500,90,2000,-8.2,1.9,-0.659,-0.04,3.94
160,9,1500,90,2000,-6.8,1.85,-1.008,-0.04,3.04
200,9,1500,90,2000,-6.3,1.79,-1.688,-1.48,2.14
250,9,1500,90,2000,-5.8,1.72,-2.129,-1.48,1.04
315,9,1500,90,2000,-5.5,1.64,-2.648,-1.48,-0.16
400,9,1500,90,2000,-5.3,1.54,-2.051,-2.04,-1.06
500,9,1500,90,2000,-5.5,1.45,-2.727,-2.04,-1.36
630,9,1500,90,2000,-5.7,1.34,-3.359,-2.04,-1.26
800,9,1500,90,2000,-6.2,1.2,-3.636,-4.05,-2.16
1000,9,1500,90,2000,-7.2,1.03,-4.76,-4.05,-3.36
1250,9,1500,90,2000,-8.9,0.77,-6.451,-4.05,-5.06
1600,9,1500,90,2000,-11.5,0.33,-8.94,-12.18,-7.76
2000,9,1500,90,2000,-16.5,-0.29,-13.06,-12.18,-11.76
2500,9,1500,90,2000,-23.8,-1.25,-19.331,-12.18,-17.96
3150,9,1500,90,2000,-35.2,-2.8,-29.259,-43.46,-27.26
4000,9,1500,90,2000,-53.7,-5.34,-44.73,-43.46,-40.96
5000,9,1500,90,2000,-83.9,-9.04,-69.108,-43.46,-60.56
6300,9,1500,90,2000,-127.3,-14.94,-103.139,-160.85,-86.26
8000,9,1500,90,2000,-195,-24.36,-105.649,-160.85,-115.76
10000,9,1500,90,2000,-298.8,-37.54,-105.668,-160.85,-140.06
50,9,1500,180,2000,-11.5,19.622,-8.027,2.822,4.442
63,9,1500,180,2000,-11.2,18.592,-8.061,2.822,4.642
80,9,1500,180,2000,-11,17.172,-8.152,2.822,4.242
100,9,1500,180,2000,-10.2,14.662,-8.313,-0.028,3.942
125,9,1500,180,2000,-8.7,12.512,-8.458,-0.028,2.942
160,9,1500,180,2000,-6.9,9.562,-8.807,-0.028,1.442
200,9,1500,180,2000,-6.4,6.322,-9.187,-1.468,-3.358
250,9,1500,180,2000,-6,2.632,-9.527,-1.468,-0.258
315,9,1500,180,2000,-5.6,-1.388,-10.047,-1.468,-0.358
400,9,1500,180,2000,-5.2,-5.868,-10.45,-2.028,-2.658
500,9,1500,180,2000,-5.1,-10.288,-11.026,-2.028,-6.958
630,9,1500,180,2000,-5.3,-15.328,-11.558,-2.028,-12.058
800,9,1500,180,2000,-6,-21.768,-12.235,-4.038,-14.458
1000,9,1500,180,2000,-7,-29.788,-13.258,-4.038,-17.158
1250,9,1500,180,2000,-8.6,-41.448,-14.65,-4.038,-21.658
1600,9,1500,180,2000,-11.2,-61.098,-16.839,-12.158,-26.458
2000,9,1500,180,2000,-16,-88.848,-20.359,-12.158,-32.558
2500,9,1500,180,2000,-23.2,-131.618,-25.929,-12.158,-40.858
3150,9,1500,180,2000,-34.6,-200.808,-34.757,-43.418,-52.158
4000,9,1500,180,2000,-53.2,-313.738,-48.629,-43.418,-67.858
5000,9,1500,180,2000,-83.5,-478.448,-72.607,-43.418,-89.258
6300,9,1500,180,2000,-127.1,-740.928,-104.137,-160.698,-116.858
8000,9,1500,180,2000,-194.8,-1159.268,-105.648,-160.698,-148.358
10000,9,1500,180,2000,-298.6,-1744.738,-105.667,-160.698,-174.958
